Model_Name,Rating,Ram(GB),ROM(GB),Screen_Size(in CM),Rear_Camera(MP),Front_Camera(MP),Battery(MaH),Processer,Price,Link_Of_Product
realme 11 Pro 5G,4.4,8 , 256,17.02 cm,100MP,16MP,5000,Dimensity,"24,999",https://www.flipkart.com/realme-11-pro-5g-sunrise-beige-256-gb/p/itm3f783627a36ec?pid=MOBGPUNGGMRMZDQ9&lid=LSTMOBGPUNGGMRMZDQ9RPSPAE&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_758&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBGPUNGGMRMZDQ9.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
LAVA A1 Vib,4.2,24 , 24 ,4.5 c cm,0.3MP,16MP,1000,1,899,https://www.flipkart.com/lava-a1-vibe/p/itm9abd80c5ffb5f?pid=MOBFA79EFZACHT6S&lid=LSTMOBFA79EFZACHT6SDFEHR9&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_759&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBFA79EFZACHT6S.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
vivo V29 Pro 5G,4.5,12 , 256,17.22 cm,50MP,50MP,4600,Dimensity,"44,999",https://www.flipkart.com/vivo-v29-pro-5g-blue-256-gb/p/itm9eb62843149e4?pid=MOBGTR8XWRKNPVFA&lid=LSTMOBGTR8XWRKNPVFA4JD2UV&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_760&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBGTR8XWRKNPVFA.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
OPPO A78,4.3,8 , 128,16.33 cm,50MP,8MP,5000,Snapdragon,"15,499",https://www.flipkart.com/oppo-a78-mist-black-128-gb/p/itm383530414e2f0?pid=MOBGRZGWQPCVHNHD&lid=LSTMOBGRZGWQPCVHNHDRNQIZT&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_761&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBGRZGWQPCVHNHD.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
Samsung Galaxy S21 FE 5G with Snapdragon 888,4.3,8 , 256,16.26 cm,12MP,32MP,4500,Snapdragon,"33,999",https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-lavender-256-gb/p/itmb457a6d3826ee?pid=MOBGSXD7TV34MYXX&lid=LSTMOBGSXD7TV34MYXXVDEKDP&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_762&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBGSXD7TV34MYXX.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
LAVA Blaze 1X 5G,4.1,6 , 128 ,16.51 cm,50MP,8MP,5000,MediaTek,"11,489",https://www.flipkart.com/lava-blaze-1x-5g-glass-green-128-gb/p/itm1d8768f4e4d78?pid=MOBGPT94Y5ECBFGA&lid=LSTMOBGPT94Y5ECBFGAZQPTRH&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_763&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBGPT94Y5ECBFGA.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
vivo Y16,4.3,4 , 64 ,16.54 cm,13MP,5MP,5000,Mediatek,"10,190",https://www.flipkart.com/vivo-y16-drizzling-gold-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FZHSRM9TS&lid=LSTMOBGHV2FZHSRM9TSOMTNIB&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_764&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBGHV2FZHSRM9TS.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging,4.7,4 , 64,16.66 cm,13MP,5MP,5000,1,"6,292",https://www.flipkart.com/itel-a70-5000-mah-battery-13mp-dual-rear-camera-type-c-charging-starlish-black-64-gb/p/itm6d8c14401ec68?pid=MOBGX8MYUZN2T2GT&lid=LSTMOBGX8MYUZN2T2GT6DVHIX&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_765&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBGX8MYUZN2T2GT.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
POCO M3,4.3,6 , 128 ,16.59 cm,48MP,8MP,6000,Qualcomm,"14,999",https://www.flipkart.com/poco-m3-cool-blue-128-gb/p/itm037b84b46ce23?pid=MOBFZTCUAFE66VCK&lid=LSTMOBFZTCUAFE66VCKGDC8RC&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_766&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBFZTCUAFE66VCK.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
SAMSUNG Galaxy S23 FE,4.1,8 , 128,16.26 cm,50MP,10MP,4500,Samsung,"54,999",https://www.flipkart.com/samsung-galaxy-s23-fe-purple-128-gb/p/itm03da6b42ff68e?pid=MOBGVTA24G7GHE6M&lid=LSTMOBGVTA24G7GHE6MN4I8LB&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_767&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBGVTA24G7GHE6M.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
POCO C50,4.1,3 , 32 ,16.56 cm,8MP,5MP,5000,Mediatek,"6,799",https://www.flipkart.com/poco-c50-country-green-32-gb/p/itm8bbc26098f785?pid=MOBGK8WZAFFKHXRC&lid=LSTMOBGK8WZAFFKHXRCL7KNNH&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_32_768&otracker=search&otracker1=search&iid=293e0f11-5ccb-4ead-9aea-ad1e058c6723.MOBGK8WZAFFKHXRC.SEARCH&ssid=r394f113yo0000001707475209547&qH=28388ea49f54c5b8
Kechaoda K11,4.1,32 , 32,3.66  cm,0.3MP,5MP,850 ,1,"1,070",https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBEXFZ2HMZMJGNH&lid=LSTMOBEXFZ2HMZMJGNHZ4GPEG&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_769&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBEXFZ2HMZMJGNH.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
Kechaoda K11,4.1,32 , 32,3.66  cm,0.3MP,5MP,850 ,1,"1,090",https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBGN26HBEU5QHSH&lid=LSTMOBGN26HBEU5QHSH5OBHQ9&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_770&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGN26HBEU5QHSH.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
realme 12 Pro+ 5G,4.5,8 , 128,17.02 cm,50MP,32MP,5000,Snapdragon,"29,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-128-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SR7MRR68W&lid=LSTMOBGWH8SR7MRR68WAOGAEA&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_771&otracker=search&otracker1=search&iid=en_fgFFyPz4Pm9XauQaHXcwTe-mgyi8jfkeN9qOFfoS5nviAhxYB5Gc_NQ7mQ6JB3J8FvZ-Sbr6BLzjQCwqhvL41g%3D%3D&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
realme 12 Pro 5G,4.5,8 , 256,17.02 cm,50MP,16MP,5000,Snapdragon,"26,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SSGEEZRDA&lid=LSTMOBGWH8SSGEEZRDAM6ZCMA&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_772&otracker=search&otracker1=search&iid=en_fgFFyPz4Pm9XauQaHXcwTe-mgyi8jfkeN9qOFfoS5ntvkhF6JD-ueqvlSHNmADH2bsH6kwBwCD2yp0xOGgDpqg%3D%3D&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
LAVA A1 Josh BO,4.2,4 , 4 ,4.5 c cm,1000,16MP,1 Ye,Snapdragon,"1,039",https://www.flipkart.com/lava-a1-josh-bol/p/itm35b50decd618d?pid=MOBGPWJ4RUNKMTQJ&lid=LSTMOBGPWJ4RUNKMTQJ2NR2TH&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_773&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGPWJ4RUNKMTQJ.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
realme 11 Pro 5G,4.4,8 , 128,17.02 cm,100MP,16MP,5000,Dimensity,"23,999",https://www.flipkart.com/realme-11-pro-5g-oasis-green-128-gb/p/itm3f783627a36ec?pid=MOBGQWWXAKJNMH2D&lid=LSTMOBGQWWXAKJNMH2DJADI1Z&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_774&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGQWWXAKJNMH2D.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
Kechaoda K,4.1,32 , 64 ,6.1 c cm,0.3MP,16MP,1700,1,"1,230",https://www.flipkart.com/kechaoda-k9/p/itmf3pw89weqvqu8?pid=MOBF3HCD98YBPFUQ&lid=LSTMOBF3HCD98YBPFUQXSWT4I&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_775&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBF3HCD98YBPFUQ.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
POCO M3,4.3,4 , 64 ,16.59 cm,48MP,8MP,6000,Qualcomm,"9,498",https://www.flipkart.com/poco-m3-power-black-64-gb/p/itm39e9e3fb7d8b2?pid=MOBG4CGFRMX2AKFD&lid=LSTMOBG4CGFRMX2AKFDFEV2UP&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_776&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBG4CGFRMX2AKFD.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
Nokia C32,4,6 , 128,16.55 cm,50MP,8MP,5000,1,"8,985",https://www.flipkart.com/nokia-c32-breezy-mint-128-gb/p/itme4da1c1d022aa?pid=MOBGU7VKTFZAWPNQ&lid=LSTMOBGU7VKTFZAWPNQIRQHHN&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_777&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGU7VKTFZAWPNQ.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
Cellecor C60,3.7,32 , 32 ,4.57  cm,0.8MP,8MP,2750,1,"1,276",https://www.flipkart.com/cellecor-c60/p/itmd63f726acff83?pid=MOBG8P7KRE9C3KGH&lid=LSTMOBG8P7KRE9C3KGHU18X7S&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_778&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBG8P7KRE9C3KGH.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
Tecno Spark Go 2023,4.1,3 , 32+3,16.66 cm,13MP,8MP,5000,Domestic,"6,035",https://www.flipkart.com/tecno-spark-go-2023-uyuni-blue-32-3-gb/p/itm29f369bc5c352?pid=MOBGZFYB5PPTSS6J&lid=LSTMOBGZFYB5PPTSS6JPZOJOH&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_779&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGZFYB5PPTSS6J.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32G,4,32 , 32 ,4.57  cm,0.3MP,0MP,1200,Unisoc,993,https://www.flipkart.com/itel-u30-keypad-mobile-1200-mah-battery-expandable-storage-upto-32gb/p/itm2e5e3797665af?pid=MOBGQCFXYPFQY97H&lid=LSTMOBGQCFXYPFQY97HSSGSZX&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_780&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGQCFXYPFQY97H.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
OPPO Reno10 Pro 5G,4.3,12 , 256,17.02 cm,50MP,32MP,4600,Snapdragon,"37,999",https://www.flipkart.com/oppo-reno10-pro-5g-silvery-grey-256-gb/p/itm7fc37fb654ef8?pid=MOBGQP3UUZE5CEYZ&lid=LSTMOBGQP3UUZE5CEYZVABO05&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_781&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGQP3UUZE5CEYZ.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32G,4,32 , 32 ,4.57  cm,0.3MP,0MP,1200,Unisoc,993,https://www.flipkart.com/itel-u30-keypad-mobile-1200-mah-battery-expandable-storage-upto-32gb/p/itm2e5e3797665af?pid=MOBGQFAVZRNAYDX4&lid=LSTMOBGQFAVZRNAYDX4CZ6SOI&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_782&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGQFAVZRNAYDX4.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
SAMSUNG Galaxy Z Flip3 5G,4.3,8 , 128,17.02 cm,12MP,10MP,3300,Qualcomm,"45,999",https://www.flipkart.com/samsung-galaxy-z-flip3-5g-phantom-black-128-gb/p/itm9591e9b019eec?pid=MOBG6YQHTG9ZJSG4&lid=LSTMOBG6YQHTG9ZJSG4H3PGQC&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_783&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBG6YQHTG9ZJSG4.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
IQOO Neo 7 Pro,4.5,8 , 128,17.22 cm,50MP,10MP,5000,Domestic,"33,095",https://www.flipkart.com/iqoo-neo-7-pro-dark-strom-128-gb/p/itm1585345e64a32?pid=MOBGRHS6VH2HYGUH&lid=LSTMOBGRHS6VH2HYGUHSPAJE6&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_784&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGRHS6VH2HYGUH.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
IQOO neo 7 pro,4.5,8 , 128,17.2  cm,50MP,10MP,5000,1,"32,699",https://www.flipkart.com/iqoo-neo-7-pro-fearless-flame-128-gb/p/itm1585345e64a32?pid=MOBGRHFZFJPGSQ9H&lid=LSTMOBGRHFZFJPGSQ9HUCGT78&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_785&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGRHFZFJPGSQ9H.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
Kechaoda K11,4.1,32 , 32,3.66  cm,0.3MP,10MP,850 ,1,"1,100",https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBFTUZUGEC8QGCY&lid=LSTMOBFTUZUGEC8QGCYDQIJLN&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_786&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBFTUZUGEC8QGCY.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
KARBONN K,4.1,6.6 cm (2.6 inch) QVGA , 32,2MP R cm,1800,10MP,1 Ye,1,"1,265",https://www.flipkart.com/karbonn-k9/p/itmeuyd93zvjmfg6?pid=MOBE8YFG5XGWFHNF&lid=LSTMOBE8YFG5XGWFHNFNAXJQR&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_787&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBE8YFG5XGWFHNF.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
Google Pixel 8 Pro,4.4,12 , 128,17.02 cm,50MP,10.5MP,5050,Tensor,"1,06,999",https://www.flipkart.com/google-pixel-8-pro-bay-128-gb/p/itm51f9522df8e95?pid=MOBGT5F2YUW93AB3&lid=LSTMOBGT5F2YUW93AB3QQXNVI&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_788&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGT5F2YUW93AB3.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
"Nokia 3310 Dual SIM Keypad Mobile with MP3 Player, FM Radio & Rear Camer",3.9,16 , Expandable Upt,6.1 c cm,2MP,10.5MP,1200,Brand,"3,699",https://www.flipkart.com/nokia-3310-dual-sim-keypad-mobile-mp3-player-fm-radio-rear-camera/p/itm05dd893c23ccf?pid=MOBEVR8XEGPBYE33&lid=LSTMOBEVR8XEGPBYE333NYOTZ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_789&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBEVR8XEGPBYE33.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
Google Pixel 8 Pro,4.4,12 , 128,17.02 cm,50MP,10.5MP,5050,Tensor,"1,06,999",https://www.flipkart.com/google-pixel-8-pro-obsidian-128-gb/p/itm51f9522df8e95?pid=MOBGT5F2S5RHTV6A&lid=LSTMOBGT5F2S5RHTV6AAFYXXO&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_790&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGT5F2S5RHTV6A.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
SAMSUNG Galaxy A54 5G,4.3,8 , 256 ,16.26 cm,50MP,32MP,5000,Exynos,"37,499",https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-graphite-256-gb/p/itm205731bda3f72?pid=MOBGNE4S9UY84GD6&lid=LSTMOBGNE4S9UY84GD6BAR8RB&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_791&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGNE4S9UY84GD6.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
vivo Y16,4.2,3 , 64 ,16.54 cm,13MP,5MP,5000,Mediatek,"9,998",https://www.flipkart.com/vivo-y16-drizzling-gold-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FREZH4NHQ&lid=LSTMOBGHV2FREZH4NHQDLCPTQ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_33_792&otracker=search&otracker1=search&iid=c7c6c620-c0d0-425c-9270-0ccca370eb4d.MOBGHV2FREZH4NHQ.SEARCH&ssid=fujk5oemhc0000001707475224289&qH=28388ea49f54c5b8
Tecno Pova 5 45W Ultra Fast Charging 6000mAh Big Battery 3D Textured Design 6.78 FHD,4.3,8 , 128,17.22 cm,50MP,5MP,6000,12,"11,999",https://www.flipkart.com/tecno-pova-5-45w-ultra-fast-charging-6000mah-big-battery-3d-textured-design-6-78-fhd-hurricane-blue-128-gb/p/itm5ecbb586cb5f3?pid=MOBGU2BYY8CUURWZ&lid=LSTMOBGU2BYY8CUURWZQHAN8G&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_793&otracker=search&otracker1=search&iid=7f1f2400-f456-4225-ab4b-d759d3385ac5.MOBGU2BYY8CUURWZ.SEARCH&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
Nokia 105 SS 202,3.9,4 , 4,4.57  cm,1000,5MP,1 Ye,12,"1,319",https://www.flipkart.com/nokia-105-ss-2023/p/itm269eaa8f63618?pid=MOBGPRWAHNYHMHF9&lid=LSTMOBGPRWAHNYHMHF9RSRRUC&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_794&otracker=search&otracker1=search&iid=7f1f2400-f456-4225-ab4b-d759d3385ac5.MOBGPRWAHNYHMHF9.SEARCH&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
Kechaoda K,4.1,32 , 64 ,6.1 c cm,0.3MP,5MP,1700,1,"1,230",https://www.flipkart.com/kechaoda-k9/p/itmf3pw89weqvqu8?pid=MOBGN259GDGXTCNR&lid=LSTMOBGN259GDGXTCNRSHQCIH&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_795&otracker=search&otracker1=search&iid=7f1f2400-f456-4225-ab4b-d759d3385ac5.MOBGN259GDGXTCNR.SEARCH&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
Honor 90 5G,4,8 , 256,17.02 cm,200MP,5MP,5000,1,"25,999",https://www.flipkart.com/honor-90-5g-diamond-silver-256-gb/p/itmf7d76a3bc7242?pid=MOBGTSCVYRBHQE4N&lid=LSTMOBGTSCVYRBHQE4NROGBAW&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_796&otracker=search&otracker1=search&iid=7f1f2400-f456-4225-ab4b-d759d3385ac5.MOBGTSCVYRBHQE4N.SEARCH&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
realme 12 Pro+ 5G,4.5,8 , 128,17.02 cm,50MP,32MP,5000,Snapdragon,"29,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-128-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SR7MRR68W&lid=LSTMOBGWH8SR7MRR68WAOGAEA&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_797&otracker=search&otracker1=search&iid=en_sR-mqeFKolsSnUEC6Z3mJIDm9bsrXwpDXXYEfcPrnyi-gksXt2EaHcyHQtmgJl5yFvZ-Sbr6BLzjQCwqhvL41g%3D%3D&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
realme 12 Pro 5G,4.5,8 , 256,17.02 cm,50MP,16MP,5000,Snapdragon,"26,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SSGEEZRDA&lid=LSTMOBGWH8SSGEEZRDAM6ZCMA&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_798&otracker=search&otracker1=search&iid=en_sR-mqeFKolsSnUEC6Z3mJIDm9bsrXwpDXXYEfcPrnyiACF1_zq5VCJAqwMYYT1GNbsH6kwBwCD2yp0xOGgDpqg%3D%3D&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
KARBONN K9 Yuv,3.9,64 , 32,4.57  cm,2MP,16MP,2502,1,"1,259",https://www.flipkart.com/karbonn-k9-yuva/p/itmbb4b059e84aad?pid=MOBG72UEM8VESGSN&lid=LSTMOBG72UEM8VESGSNI1OM5X&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_799&otracker=search&otracker1=search&iid=7f1f2400-f456-4225-ab4b-d759d3385ac5.MOBG72UEM8VESGSN.SEARCH&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
Tecno Pova 5 45W Ultra Fast Charging 6000mAh Big Battery 3D Textured Design 6.78 FHD,4.3,8 , 128,17.22 cm,50MP,16MP,6000,12,"11,999",https://www.flipkart.com/tecno-pova-5-45w-ultra-fast-charging-6000mah-big-battery-3d-textured-design-6-78-fhd-amber-gold-128-gb/p/itmb23febffacfe4?pid=MOBGTKBP3PHMN7WZ&lid=LSTMOBGTKBP3PHMN7WZKWJQBB&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_800&otracker=search&otracker1=search&iid=7f1f2400-f456-4225-ab4b-d759d3385ac5.MOBGTKBP3PHMN7WZ.SEARCH&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
realme 11 Pro 5G,4.3,12 , 256,17.02 cm,100MP,16MP,5000,Dimensity,"27,999",https://www.flipkart.com/realme-11-pro-5g-sunrise-beige-256-gb/p/itm3f783627a36ec?pid=MOBGPUNGNFZTHKHG&lid=LSTMOBGPUNGNFZTHKHGVH5UF3&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_801&otracker=search&otracker1=search&iid=7f1f2400-f456-4225-ab4b-d759d3385ac5.MOBGPUNGNFZTHKHG.SEARCH&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
Apple iPhone 15 Pro,4.7,256, 256,15.49 cm,48MP,12MP,A17 ,1,"1,37,990",https://www.flipkart.com/apple-iphone-15-pro-blue-titanium-256-gb/p/itm768301f4e20c7?pid=MOBGTAGPYQYFGVEY&lid=LSTMOBGTAGPYQYFGVEYHDYO2F&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_802&otracker=search&otracker1=search&iid=7f1f2400-f456-4225-ab4b-d759d3385ac5.MOBGTAGPYQYFGVEY.SEARCH&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
MOTOROLA g24 Power,4.7,4 , 128 ,16.76 cm,50MP,16MP,6000,Helio,"8,999",https://www.flipkart.com/motorola-g24-power-ink-blue-128-gb/p/itmecab4a01b8aaf?pid=MOBGUFK4UBP7ZTXJ&lid=LSTMOBGUFK4UBP7ZTXJ6TV61J&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_803&otracker=search&otracker1=search&iid=7f1f2400-f456-4225-ab4b-d759d3385ac5.MOBGUFK4UBP7ZTXJ.SEARCH&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
SAMSUNG Galaxy A15 5G,4.3,8 , 256 ,16.51 cm,50MP,13MP,5000,Dimensity,"22,499",https://www.flipkart.com/samsung-galaxy-a15-5g-light-blue-256-gb/p/itm8de3d00d2b7c9?pid=MOBGWD85RHZSPFVZ&lid=LSTMOBGWD85RHZSPFVZEBUX9D&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_34_804&otracker=search&otracker1=search&iid=7f1f2400-f456-4225-ab4b-d759d3385ac5.MOBGWD85RHZSPFVZ.SEARCH&ssid=ydpuol2q9c0000001707475239306&qH=28388ea49f54c5b8
